korean_word,note,pos,english_word,translational_equivalence,korean_source1,korean_source2,english_source1,english_source2,cat3_korean,cat3_english,cat13_korean,cat13_english
역겹다,,adjective,revolting,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
역겨움,,noun,revulsion,1,,,Storm_Storm_1987,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
보람있다,,adjective,rewarding,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
보람차다,,adjective,rewarding,1,Park_Min_2005,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
가소롭다,,adjective,ridiculous,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
우습다,,adjective,ridiculous,1,Park_Min_2005,KOTE,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),혐오/경멸 (Disgust/Contempt)
황당하다,,adjective,ridiculous,1,Park_Min_2005,,,,Negative,Negative,놀라움/당황 (Surprise/Bewilderment),혐오/경멸 (Disgust/Contempt)
가소로움,,noun,ridiculousness,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
고됨,,noun,rigor,1,,,,,Negative,Neutral,슬픔/비탄 (Sadness/Grief),중립/인지 (Neutral/Cognitive)
낭만,,noun,romance,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),사랑/애정 (Love/Affection)
낭만적이다,,adjective,romantic,1,Rhee_Ko_2013,,,,Positive,Positive,기쁨 (Joy/Happiness),사랑/애정 (Love/Affection)
비통하다,,adjective,sad,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
슬프다,,adjective,sad,1,Park_Min_2005,KOTE,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
가슴 시린,,adjective,sad,1,Rhee_Ko_2013,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
애석하다,,adjective,sad,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
애수,,noun,sadness,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
애석,,noun,sadness,1,KOTE,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
슬픔,,noun,sadness,1,,KOTE,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
비통함,,noun,sadness,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
애,,noun,sadness,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
안전한,,adjective,safe,1,,,Baron-Cohen_2010,,Positive,Positive,평온/안정 (Calm/Comfort),평온/안정 (Calm/Comfort)
처지다,,verb,sag,1,Rhee_Ko_2013,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
흡족함,,noun,satisfaction,1,,,,,Positive,Positive,존경/감탄 (Admiration/Gratitude),평온/안정 (Calm/Comfort)
충족감,,noun,satisfaction,1,Park_Min_2005,,,,Positive,Positive,기쁨 (Joy/Happiness),평온/안정 (Calm/Comfort)
흐뭇함,,noun,satisfaction,1,,,,,Positive,Positive,존경/감탄 (Admiration/Gratitude),평온/안정 (Calm/Comfort)
만족감,,noun,satisfaction,1,,,,,Positive,Positive,기쁨 (Joy/Happiness),평온/안정 (Calm/Comfort)
만족하는,,adjective,satisfied,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Positive,Positive,기쁨 (Joy/Happiness),평온/안정 (Calm/Comfort)
아끼다,,verb,save,1,,,,,Positive,Positive,사랑/애정 (Love/Affection),평온/안정 (Calm/Comfort)
아끼는,,adjective,saving,1,,,,,Positive,Positive,사랑/애정 (Love/Affection),평온/안정 (Calm/Comfort)
겁먹은,,adjective,scared,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
무서워하는,,adjective,scared,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
무서움,,noun,scariness,1,,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
무섭다,,adjective,scary,1,Park_Min_2005,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
두렵다,,adjective,scary,1,Park_Min_2005,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
가책,,noun,scruple,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),중립/인지 (Neutral/Cognitive)
거리낌,,noun,scruple,1,,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),중립/인지 (Neutral/Cognitive)
세심하다,,adjective,scrupulous,1,Rhee_Ko_2013,,,,Positive,Neutral,사랑/애정 (Love/Affection),중립/인지 (Neutral/Cognitive)
안전한,,adjective,secure,1,,,,,Positive,Positive,평온/안정 (Calm/Comfort),평온/안정 (Calm/Comfort)
자기자비,,noun,self-compassion,1,,,,,Positive,Positive,평온/안정 (Calm/Comfort),사랑/애정 (Love/Affection)
자신감,,noun,self-confidence,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
자신만만하다,,adjective,self-confident,1,Park_Min_2005,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
자존감,,noun,self-esteem,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
자긍심,,noun,self-esteem,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
자기혐오,,noun,self-hatred,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
자기연민,,noun,self-pity,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
,자기연민에 빠지는,adjective,self-pitying,0,,,Morgan_Heise_1988,,,Negative,,수치/죄책감 (Shame/Guilt)
성취감,,noun,sense of achievement,1,Park_Min_2005,,,,Neutral,Positive,기쁨 (Joy/Happiness),자부심/자신감 (Pride/Confidence)
배신감,,noun,sense of betrayal,1,Park_Min_2005,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),수치/죄책감 (Shame/Guilt)
친밀감,,noun,sense of closeness,1,KOTE,,,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
패배감,,noun,sense of defeat,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),수치/죄책감 (Shame/Guilt)
자유로움,,noun,sense of freedom,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
죄책감,,noun,sense of guilt,1,Park_Min_2005,KOTE,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
위화감,,noun,sense of incompatibility,1,Park_Min_2005,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
열등감,,noun,sense of inferiority,1,Park_Min_2005,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
모욕감,,noun,sense of insult,1,Rhee_Ko_2013,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),수치/죄책감 (Shame/Guilt)
충성심,,noun,sense of loyalty,1,,,,,Positive,Positive,자부심/자신감 (Pride/Confidence),존경/감탄 (Admiration/Gratitude)
압박감,,noun,sense of pressure,1,KOTE,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),갈망/그리움 (Desire/Longing)
민감하다,,adjective,sensitive,1,Rhee_Ko_2013,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
민감함,,noun,sensitivity,1,,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
감상,,noun,sentiment,1,,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
감상적인,,adjective,sentimental,1,,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
평온하다,,adjective,serene,1,Park_Min_2005,,,,Positive,Positive,평온/안정 (Calm/Comfort),평온/안정 (Calm/Comfort)
평온,,noun,serenity,1,,,,,Positive,Positive,평온/안정 (Calm/Comfort),평온/안정 (Calm/Comfort)
심각한,,adjective,serious,1,,,Baron-Cohen_2010,,Negative,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
안정적인,,adjective,settled,1,,,Baron-Cohen_2010,,Positive,Positive,평온/안정 (Calm/Comfort),평온/안정 (Calm/Comfort)
섹시하다,,adjective,sexy,1,Rhee_Ko_2013,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
동요된,,adjective,shaken,1,,,,,Negative,Negative,놀라움/당황 (Surprise/Bewilderment),두려움/불안 (Fear/Anxiety)
굴욕,,noun,shame,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
무안함,,noun,shame,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
수치,,noun,shame,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
부끄러움,,noun,shame,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
자괴,,noun,shame,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
낯간지럽다,,adjective,shameful,1,Park_Min_2005,,,,Positive,Negative,기쁨 (Joy/Happiness),수치/죄책감 (Shame/Guilt)
굴욕적이다,,adjective,shameful,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
수치스럽다,,adjective,shameful,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
부끄럽다,,adjective,shameful,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
남부끄럽다,,adjective,shameful,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
뻔뻔하다,,adjective,shameless,1,Rhee_Ko_2013,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
뻔뻔함,,noun,shamelessness,1,KOTE,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
멋쩍다,,adjective,sheepish,1,Park_Min_2005,,,,Negative,Negative,놀라움/당황 (Surprise/Bewilderment),수치/죄책감 (Shame/Guilt)
무안하다,,adjective,sheepish,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
무색하다,,adjective,sheepish,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
쑥스럽다,,adjective,sheepish,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
겸연쩍다,,adjective,sheepish,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
무안함,,noun,sheepishness,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
놀란,,adjective,shocked,1,,,,,Negative,Negative,놀라움/당황 (Surprise/Bewilderment),놀라움/당황 (Surprise/Bewilderment)
쇼킹,,adjective,shocking,1,Rhee_Ko_2013,,,,Negative,Negative,놀라움/당황 (Surprise/Bewilderment),놀라움/당황 (Surprise/Bewilderment)
심란하다,,adjective,shook-up,1,,,Morgan_Heise_1988,,Negative,Negative,두려움/불안 (Fear/Anxiety),놀라움/당황 (Surprise/Bewilderment)
동요된,,adjective,shook-up,1,,,Morgan_Heise_1988,,Negative,Negative,놀라움/당황 (Surprise/Bewilderment),놀라움/당황 (Surprise/Bewilderment)
진저리,,noun,shudder,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),두려움/불안 (Fear/Anxiety)
치떨리다,,adjective,shuddering,1,Park_Min_2005,,,,Negative,Negative,분노/짜증 (Anger/Irritation),두려움/불안 (Fear/Anxiety)
진저리나는,,adjective,shuddering,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),두려움/불안 (Fear/Anxiety)
꺼리다,,verb,shun,1,Park_Min_2005,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),중립/인지 (Neutral/Cognitive)
수줍다,,adjective,shy,1,Rhee_Ko_2013,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),수치/죄책감 (Shame/Guilt)
부끄럽다,,adjective,shy,1,Park_Min_2005,KOTE,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
부끄러움,,noun,shyness,1,KOTE,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
쑥스러움,,noun,shyness,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),수치/죄책감 (Shame/Guilt)
수줍음,,noun,shyness,1,,,,,Neutral,Negative,중립/인지 (Neutral/Cognitive),수치/죄책감 (Shame/Guilt)
상심한,,adjective,sick-at-heart,1,,,Morgan_Heise_1988,,Negative,Negative,슬픔/비탄 (Sadness/Grief),두려움/불안 (Fear/Anxiety)
질린,also: fed up,adjective,sickened,1,,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
역겹다,,adjective,sickening,1,,,Baron-Cohen_2010,Morgan_Heise_1988,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
아니꼽다,,adjective,sickening,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
중대하다,,adjective,significant,1,Rhee_Ko_2013,,,,Neutral,Neutral,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
진실되다,,adjective,sincere,1,Rhee_Ko_2013,,,,Neutral,Positive,평온/안정 (Calm/Comfort),사랑/애정 (Love/Affection)
진솔하다,,adjective,sincere,1,Rhee_Ko_2013,,,,Neutral,Positive,평온/안정 (Calm/Comfort),사랑/애정 (Love/Affection)
졸림,,noun,sleepiness,1,,,Storm_Storm_1987,,Neutral,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
소소한,,adjective,small,1,Rhee_Ko_2013,,,,Positive,Negative,기쁨 (Joy/Happiness),중립/인지 (Neutral/Cognitive)
원활,,noun,smoothness,1,KOTE,,,,Neutral,Positive,중립/인지 (Neutral/Cognitive),평온/안정 (Calm/Comfort)
기고만장,,noun,smuggness,1,,,,,Negative,Negative,자부심/자신감 (Pride/Confidence),자부심/자신감 (Pride/Confidence)
엉큼하다,,adjective,sneaky,1,,,Baron-Cohen_2010,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
코웃음,,noun,snort,1,Park_Min_2005,,,,Negative,Negative,혐오/경멸 (Disgust/Contempt),혐오/경멸 (Disgust/Contempt)
흐느낌,,noun,sob,1,KOTE,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
부드럽다,,adjective,soft,1,Rhee_Ko_2013,,,,Positive,Positive,사랑/애정 (Love/Affection),사랑/애정 (Love/Affection)
엄숙하다,,adjective,solemn,1,,,,,Neutral,Neutral,평온/안정 (Calm/Comfort),중립/인지 (Neutral/Cognitive)
숙연하다,,adjective,solemn,1,Park_Min_2005,,,,Neutral,Neutral,평온/안정 (Calm/Comfort),중립/인지 (Neutral/Cognitive)
엄숙함,,noun,solemnity,1,,,,,Neutral,Neutral,평온/안정 (Calm/Comfort),중립/인지 (Neutral/Cognitive)
숙연함,,noun,solemnity,1,,,,,Neutral,Neutral,평온/안정 (Calm/Comfort),중립/인지 (Neutral/Cognitive)
고독하다,,adjective,solitary,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
고독,,noun,solitude,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
숙연하다,,adjective,somber,1,Park_Min_2005,,,,Neutral,Negative,평온/안정 (Calm/Comfort),슬픔/비탄 (Sadness/Grief)
엄숙하다,,adjective,somber,1,,,,,Neutral,Negative,평온/안정 (Calm/Comfort),슬픔/비탄 (Sadness/Grief)
쓰라리다,,adjective,sore,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
아픔,,noun,sore,1,KOTE,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
쓰라림,,noun,soreness,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
미안함,,noun,sorriness,1,,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),슬픔/비탄 (Sadness/Grief)
비애,,noun,sorrow,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
설워하다,,verb,sorrow,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
애수,,noun,sorrow,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
비통함,,noun,sorrow,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
처연함,,noun,sorrow,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
서러움,,noun,sorrow,1,KOTE,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
서러워하다,,verb,sorrow,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
구슬프다,,adjective,sorrowful,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
처연하다,,adjective,sorrowful,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
비통하다,,adjective,sorrowful,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
서럽다,,adjective,sorrowful,1,Park_Min_2005,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
미안하다,,adjective,sorry,1,Park_Min_2005,,,,Negative,Negative,수치/죄책감 (Shame/Guilt),슬픔/비탄 (Sadness/Grief)
유감스러운,,adjective,sorry,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
각별하다,,adjective,special,1,KOTE,,,,Positive,Positive,사랑/애정 (Love/Affection),기쁨 (Joy/Happiness)
독하다,,adjective,spiteful,1,Rhee_Ko_2013,,Baron-Cohen_2010,,Negative,Negative,혐오/경멸 (Disgust/Contempt),분노/짜증 (Anger/Irritation)
악의적인,,adjective,spiteful,1,,,Baron-Cohen_2010,,Negative,Negative,혐오/경멸 (Disgust/Contempt),분노/짜증 (Anger/Irritation)
앙심,,noun,spitefulness,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),분노/짜증 (Anger/Irritation)
멋지다,,adjective,splendid,1,Rhee_Ko_2013,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
오싹함,,noun,spookiness,1,,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
오싹하다,,adjective,spooky,1,Rhee_Ko_2013,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),두려움/불안 (Fear/Anxiety)
안정,,noun,stableness,1,,,,,Positive,Positive,평온/안정 (Calm/Comfort),평온/안정 (Calm/Comfort)
경악한,,adjective,staggered,1,,,,,Negative,Negative,놀라움/당황 (Surprise/Bewilderment),놀라움/당황 (Surprise/Bewilderment)
깜짝 놀란,,adjective,startled,1,,,Baron-Cohen_2010,,Negative,Negative,놀라움/당황 (Surprise/Bewilderment),놀라움/당황 (Surprise/Bewilderment)
잔잔하다,,adjective,still,1,Rhee_Ko_2013,,,,Positive,Positive,평온/안정 (Calm/Comfort),평온/안정 (Calm/Comfort)
쓰라림,,noun,sting,1,,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),슬픔/비탄 (Sadness/Grief)
아림,,noun,sting,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
아리다,,adjective,stinging,1,,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),슬픔/비탄 (Sadness/Grief)
긴장,,noun,strain,1,KOTE,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),분노/짜증 (Anger/Irritation)
긴장한,,adjective,strained,1,,,,,Negative,Negative,두려움/불안 (Fear/Anxiety),분노/짜증 (Anger/Irritation)
의아하다,,adjective,strange,1,Park_Min_2005,,,,Negative,Neutral,중립/인지 (Neutral/Cognitive),놀라움/당황 (Surprise/Bewilderment)
스트레스,,noun,stress,1,Rhee_Ko_2013,,,,Negative,Negative,슬픔/비탄 (Sadness/Grief),분노/짜증 (Anger/Irritation)
애쓰다,,verb,strive,1,KOTE,,,,Negative,Neutral,갈망/그리움 (Desire/Longing),자부심/자신감 (Pride/Confidence)
답답함,,noun,stuffiness,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),중립/인지 (Neutral/Cognitive)
답답함,,noun,stuffiness,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),중립/인지 (Neutral/Cognitive)
답답하다,,adjective,stuffy,1,,,,,Negative,Negative,분노/짜증 (Anger/Irritation),중립/인지 (Neutral/Cognitive)
멍청한,,adjective,stupid,1,,,Baron-Cohen_2010,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
멍청,,noun,stupidity,1,KOTE,,,,Negative,Negative,중립/인지 (Neutral/Cognitive),중립/인지 (Neutral/Cognitive)
절묘하다,,adjective,sublime,1,Rhee_Ko_2013,,,,Positive,Positive,기쁨 (Joy/Happiness),기쁨 (Joy/Happiness)
